Number,ALICE+CMS Error,ATLAS Error,q,T,xx,yy,zz
633,29.087965439683522,12.541426506769593,1.1117725333020037,1.0,2.9037315398112433,0.7456860804050651,3.1310568771176564e-17
634,29.087965439683522,12.541426506769593,1.1117725333020037,1.0,2.9037315398112433,0.7456860804050651,3.1310568771176564e-17
635,29.08794565847418,12.541239770570758,1.1117646412723634,1.0,2.9037073019628683,0.7456529926885357,3.131081245284582e-17
636,29.08794565847418,12.541239770570758,1.1117646412723634,1.0,2.9037073019628683,0.7456529926885357,3.131081245284582e-17
637,29.087946160290922,12.54123819916509,1.1117646561735246,1.0,2.9037073019628683,0.7456529926885357,3.131081245284582e-17
638,29.087945946760875,12.541238945741645,1.1117646412723634,0.9999999850988388,2.9037073019628683,0.7456529926885357,3.131081245284582e-17
639,29.08794579119278,12.541239321752457,1.1117646412723634,1.0,2.9037073168640295,0.7456529926885357,3.131081245284582e-17
640,29.08794543690596,12.541240558252225,1.1117646412723634,1.0,2.9037073019628683,0.7456530075896969,3.131081245284582e-17
641,29.087944954133256,12.541242370699468,1.1117646412723634,1.0,2.9037073019628683,0.7456529926885357,1.4901161225158467e-08
642,29.08794565847418,12.541239770570758,1.1117646412723634,1.0,2.9037073019628683,0.7456529926885357,3.131081245284582e-17
643,29.087946160290922,12.54123819916509,1.1117646561735246,1.0,2.9037073019628683,0.7456529926885357,3.131081245284582e-17
644,29.087945946760875,12.541238945741645,1.1117646412723634,0.9999999850988388,2.9037073019628683,0.7456529926885357,3.131081245284582e-17
645,29.08794579119278,12.541239321752457,1.1117646412723634,1.0,2.9037073168640295,0.7456529926885357,3.131081245284582e-17
646,29.08794543690596,12.541240558252225,1.1117646412723634,1.0,2.9037073019628683,0.7456530075896969,3.131081245284582e-17
647,29.087944954133256,12.541242370699468,1.1117646412723634,1.0,2.9037073019628683,0.7456529926885357,1.4901161225158467e-08
648,53.05286176637046,19.358107766619938,1.4825651587513817,0.9999999999999999,4.062886339280321,2.3123254269082927,2.0297122567781276e-15
649,53.05286176637046,19.358107766619938,1.4825651587513817,0.9999999999999999,4.062886339280321,2.3123254269082927,2.0297122567781276e-15
650,29.83286941420276,13.388877446248069,1.1488446930202652,1.0,3.019625205694614,0.9023202361105114,2.31150956885374e-16
651,29.83286941420276,13.388877446248069,1.1488446930202652,1.0,3.019625205694614,0.9023202361105114,2.31150956885374e-16
652,29.129122835633716,12.62888083451698,1.1154726464471536,1.0,2.915299092336043,0.7613197170307333,5.129482689609864e-17
653,29.129122835633716,12.62888083451698,1.1154726464471536,1.0,2.915299092336043,0.7613197170307333,5.129482689609864e-17
654,29.09028107265163,12.550034336138932,1.1121354417898424,1.0,2.9048664810001856,0.7472196651227554,3.3309213897171104e-17
655,29.09028107265163,12.550034336138932,1.1121354417898424,1.0,2.9048664810001856,0.7472196651227554,3.3309213897171104e-17
656,29.08815205290428,12.542119533457788,1.1118017213241114,1.0,2.9038232198666,0.7458096599319577,3.151065259727835e-17
657,29.08815205290428,12.542119533457788,1.1118017213241114,1.0,2.9038232198666,0.7458096599319577,3.151065259727835e-17
658,29.08794082207754,12.541327749924546,1.111768349277538,1.0,2.9037188937532417,0.7456686594128779,3.1330796467289074e-17
659,29.08794082207754,12.541327749924546,1.111768349277538,1.0,2.9037188937532417,0.7456686594128779,3.1330796467289074e-17
660,29.08794132389231,12.54132617852351,1.1117683641786993,1.0,2.9037188937532417,0.7456686594128779,3.1330796467289074e-17
661,29.087941110364294,12.541326925100044,1.111768349277538,0.9999999850988388,2.9037188937532417,0.7456686594128779,3.1330796467289074e-17
662,29.08794095479556,12.541327301108426,1.111768349277538,1.0,2.903718908654403,0.7456686594128779,3.1330796467289074e-17
663,29.087940600509597,12.541328537602586,1.111768349277538,1.0,2.9037188937532417,0.745668674314039,3.1330796467289074e-17
664,29.08794011773612,12.541330350057475,1.111768349277538,1.0,2.9037188937532417,0.7456686594128779,1.4901161225178452e-08
665,29.08794082207754,12.541327749924546,1.111768349277538,1.0,2.9037188937532417,0.7456686594128779,3.1330796467289074e-17
666,29.08794132389231,12.54132617852351,1.1117683641786993,1.0,2.9037188937532417,0.7456686594128779,3.1330796467289074e-17
667,29.087941110364294,12.541326925100044,1.111768349277538,0.9999999850988388,2.9037188937532417,0.7456686594128779,3.1330796467289074e-17
668,29.08794095479556,12.541327301108426,1.111768349277538,1.0,2.903718908654403,0.7456686594128779,3.1330796467289074e-17
669,29.087940600509597,12.541328537602586,1.111768349277538,1.0,2.9037188937532417,0.745668674314039,3.1330796467289074e-17
670,29.08794011773612,12.541330350057475,1.111768349277538,1.0,2.9037188937532417,0.7456686594128779,1.4901161225178452e-08
671,nan,46.52939998026536,2.9999999999998623,0.9999999999999996,9.030978584305728,8.861830942756145,1.0356404925481245e-14
672,nan,46.52939998026536,2.9999999999998623,0.9999999999999996,9.030978584305728,8.861830942756145,1.0356404925481245e-14
673,39.11958342395877,16.42429456775852,1.3005915143497706,1.0,3.5164448628084903,1.5572848877472045,1.0638382093686847e-15
674,39.11958342395877,16.42429456775852,1.3005915143497706,1.0,3.5164448628084903,1.5572848877472045,1.0638382093686847e-15
675,29.35856943094138,12.986360872651115,1.1306506657847613,1.0,2.9649914906587664,0.8268302822463105,1.3458153775742866e-16
676,29.35856943094138,12.986360872651115,1.1306506657847613,1.0,2.9649914906587664,0.8268302822463105,1.3458153775742866e-16
677,29.105962203584678,12.586589195379942,1.1136565809282604,1.0,2.909846153443794,0.7537848216962211,4.1655870596303033e-17
678,29.105962203584678,12.586589195379942,1.1136565809282604,1.0,2.909846153443794,0.7537848216962211,4.1655870596303033e-17
679,29.08915000014307,12.54586170019813,1.1119571724426103,1.0,2.904331619722297,0.7464802756412122,3.236330388019047e-17
680,29.08915000014307,12.54586170019813,1.1119571724426103,1.0,2.904331619722297,0.7464802756412122,3.236330388019047e-17
681,29.08806010098257,12.541781223236962,1.1117872315940454,1.0,2.9037801663501472,0.7457498210357113,3.143404720857921e-17
682,29.08806010098257,12.541781223236962,1.1117872315940454,1.0,2.9037801663501472,0.7457498210357113,3.143404720857921e-17
683,29.08795105323761,12.541373098038811,1.111770237509189,1.0,2.9037250210129324,0.7456767755751612,3.134112154141809e-17
684,29.08795105323761,12.541373098038811,1.111770237509189,1.0,2.9037250210129324,0.7456767755751612,3.134112154141809e-17
685,29.087940570143488,12.541332284743783,1.1117685381007032,1.0,2.9037195064792107,0.7456694710291062,3.1331828974701975e-17
686,29.087940570143488,12.541332284743783,1.1117685381007032,1.0,2.9037195064792107,0.7456694710291062,3.1331828974701975e-17
687,29.087941071958156,12.541330713343001,1.1117685530018644,1.0,2.9037195064792107,0.7456694710291062,3.1331828974701975e-17
688,29.08794085843025,12.54133145991955,1.1117685381007032,0.9999999850988388,2.9037195064792107,0.7456694710291062,3.1331828974701975e-17
689,29.08794070286148,12.541331835927819,1.1117685381007032,1.0,2.903719521380372,0.7456694710291062,3.1331828974701975e-17
690,29.087940348575575,12.541333072421654,1.1117685381007032,1.0,2.9037195064792107,0.7456694859302674,3.1331828974701975e-17
691,29.087939865802028,12.541334884876926,1.1117685381007032,1.0,2.9037195064792107,0.7456694710291062,1.4901161225179484e-08
692,29.087940570143488,12.541332284743783,1.1117685381007032,1.0,2.9037195064792107,0.7456694710291062,3.1331828974701975e-17
693,29.087941071958156,12.541330713343001,1.1117685530018644,1.0,2.9037195064792107,0.7456694710291062,3.1331828974701975e-17
694,29.08794085843025,12.54133145991955,1.1117685381007032,0.9999999850988388,2.9037195064792107,0.7456694710291062,3.1331828974701975e-17
695,29.08794070286148,12.541331835927819,1.1117685381007032,1.0,2.903719521380372,0.7456694710291062,3.1331828974701975e-17
696,29.087940348575575,12.541333072421654,1.1117685381007032,1.0,2.9037195064792107,0.7456694859302674,3.1331828974701975e-17
697,29.087939865802028,12.541334884876926,1.1117685381007032,1.0,2.9037195064792107,0.7456694710291062,1.4901161225179484e-08
698,30.97431891823937,14.00846112383865,1.1811220032873588,1.0,3.095675211649887,1.0232137616650046,5.239932961521152e-16
699,30.97431891823937,14.00846112383865,1.1811220032873588,1.0,3.095675211649887,1.0232137616650046,5.239932961521152e-16
700,29.168613899764654,12.697715384324972,1.1187038846193686,1.0,2.9229150769962784,0.773423900092696,8.05979756924433e-17
701,29.168613899764654,12.697715384324972,1.1187038846193686,1.0,2.9229150769962784,0.773423900092696,8.05979756924433e-17
702,29.092316375747586,12.557077820198456,1.1124620727525698,1.0,2.9056390635309173,0.7484449139354652,3.6258443646476107e-17
703,29.092316375747586,12.557077820198456,1.1124620727525698,1.0,2.9056390635309173,0.7484449139354652,3.6258443646476107e-17
704,29.088378449665885,12.542907921701527,1.1118378915658897,1.0,2.9039114621843813,0.7459470153197421,3.1824490441879386e-17
705,29.088378449665885,12.542907921701527,1.1118378915658897,1.0,2.9039114621843813,0.7459470153197421,3.1824490441879386e-17
706,29.087983984855775,12.541489859284901,1.1117754734472218,1.0,2.903738702049728,0.7456972254581697,3.138109512141972e-17
707,29.087983984855775,12.541489859284901,1.1117754734472218,1.0,2.903738702049728,0.7456972254581697,3.138109512141972e-17
708,29.087944531649786,12.54134804230636,1.1117692316353551,1.0,2.9037214260362623,0.7456722464720126,3.133675558937375e-17
709,29.087944531649786,12.54134804230636,1.1117692316353551,1.0,2.9037214260362623,0.7456722464720126,3.133675558937375e-17
710,29.087940586261922,12.54133386050115,1.1117686074541684,1.0,2.903719698434916,0.7456697485733969,3.1332321636169153e-17
711,29.087940586261922,12.54133386050115,1.1117686074541684,1.0,2.903719698434916,0.7456697485733969,3.1332321636169153e-17
712,29.087940532975576,12.541333002239668,1.1117685696796924,1.0,2.9037195938831655,0.7456695974044522,3.1332053300207605e-17
713,29.087940532975576,12.541333002239668,1.1117685696796924,1.0,2.9037195938831655,0.7456695974044522,3.1332053300207605e-17
714,29.08794103479022,12.541331430838923,1.1117685845808536,1.0,2.9037195938831655,0.7456695974044522,3.1332053300207605e-17
715,29.087940821262357,12.541332177415487,1.1117685696796924,0.9999999850988388,2.9037195938831655,0.7456695974044522,3.1332053300207605e-17
716,29.08794066569357,12.541332553423723,1.1117685696796924,1.0,2.9037196087843267,0.7456695974044522,3.1332053300207605e-17
717,29.087940311407674,12.541333789917527,1.1117685696796924,1.0,2.9037195938831655,0.7456696123056133,3.1332053300207605e-17
718,29.087939828634124,12.541335602372882,1.1117685696796924,1.0,2.9037195938831655,0.7456695974044522,1.490116122517971e-08
719,29.087940532975576,12.541333002239668,1.1117685696796924,1.0,2.9037195938831655,0.7456695974044522,3.1332053300207605e-17
720,29.08794103479022,12.541331430838923,1.1117685845808536,1.0,2.9037195938831655,0.7456695974044522,3.1332053300207605e-17
721,29.087940821262357,12.541332177415487,1.1117685696796924,0.9999999850988388,2.9037195938831655,0.7456695974044522,3.1332053300207605e-17
722,29.08794066569357,12.541332553423723,1.1117685696796924,1.0,2.9037196087843267,0.7456695974044522,3.1332053300207605e-17
723,29.087940311407674,12.541333789917527,1.1117685696796924,1.0,2.9037195938831655,0.7456696123056133,3.1332053300207605e-17
724,29.087939828634124,12.541335602372882,1.1117685696796924,1.0,2.9037195938831655,0.7456695974044522,1.490116122517971e-08
725,29.92098877430049,13.419645658868298,1.1591490197905614,1.0,2.953819198646038,0.8859170104029098,9.160410260483792e-16
726,29.92098877430049,13.419645658868298,1.1591490197905614,1.0,2.953819198646038,0.8859170104029098,9.160410260483792e-16
727,29.134003586193515,12.631824539173067,1.1165066146907794,1.0,2.9087295543594527,0.7596943387042979,1.1980295057502478e-16
728,29.134003586193515,12.631824539173067,1.1165066146907794,1.0,2.9087295543594527,0.7596943387042979,1.1980295057502478e-16
729,29.090667593642785,12.550410113282561,1.1122423741808012,1.0,2.904220589930794,0.7470720715344368,4.0179143027689324e-17
730,29.090667593642785,12.550410113282561,1.1122423741808012,1.0,2.904220589930794,0.7470720715344368,4.0179143027689324e-17
731,29.08821328890314,12.5422409942956,1.1118159501298033,1.0,2.9037696934879285,0.7458098448174506,3.221676227295578e-17
732,29.08821328890314,12.5422409942956,1.1118159501298033,1.0,2.9037696934879285,0.7458098448174506,3.221676227295578e-17
733,29.087967643802347,12.541423804256171,1.1117733077247034,1.0,2.9037246038436417,0.745683622145752,3.142052419748242e-17
734,29.087967643802347,12.541423804256171,1.1117733077247034,1.0,2.9037246038436417,0.745683622145752,3.142052419748242e-17
735,29.087943077145447,12.541342082469424,1.1117690434841936,1.0,2.9037200948792132,0.7456709998785821,3.1340900389935085e-17
736,29.087943077145447,12.541342082469424,1.1117690434841936,1.0,2.9037200948792132,0.7456709998785821,3.1340900389935085e-17
737,29.08794062045827,12.541333910262962,1.1117686170601424,1.0,2.9037196439827704,0.7456697376518652,3.133293800918035e-17
738,29.08794062045827,12.541333910262962,1.1117686170601424,1.0,2.9037196439827704,0.7456697376518652,3.133293800918035e-17
739,29.08794052452819,12.541333178352994,1.1117685788692453,1.0,2.903719603600105,0.7456696246057771,3.1332224891652835e-17
740,29.08794052452819,12.541333178352994,1.1117685788692453,1.0,2.903719603600105,0.7456696246057771,3.1332224891652835e-17
741,29.08794102634284,12.541331606952271,1.1117685937704065,1.0,2.903719603600105,0.7456696246057771,3.1332224891652835e-17
742,29.087940812814956,12.541332353528786,1.1117685788692453,0.9999999850988388,2.903719603600105,0.7456696246057771,3.1332224891652835e-17
743,29.087940657246186,12.541332729537032,1.1117685788692453,1.0,2.9037196185012664,0.7456696246057771,3.1332224891652835e-17
744,29.08794030296028,12.541333966030802,1.1117685788692453,1.0,2.903719603600105,0.7456696395069383,3.1332224891652835e-17
745,29.087939841106646,12.541335778486188,1.1117685788692453,1.0,2.903719603600105,0.7456696246057771,1.490116122517988e-08
746,29.08794052452819,12.541333178352994,1.1117685788692453,1.0,2.903719603600105,0.7456696246057771,3.1332224891652835e-17
747,29.08794102634284,12.541331606952271,1.1117685937704065,1.0,2.903719603600105,0.7456696246057771,3.1332224891652835e-17
748,29.087940812814956,12.541332353528786,1.1117685788692453,0.9999999850988388,2.903719603600105,0.7456696246057771,3.1332224891652835e-17
749,29.087940657246186,12.541332729537032,1.1117685788692453,1.0,2.9037196185012664,0.7456696246057771,3.1332224891652835e-17
750,29.08794030296028,12.541333966030802,1.1117685788692453,1.0,2.903719603600105,0.7456696395069383,3.1332224891652835e-17
751,29.087939841106646,12.541335778486188,1.1117685788692453,1.0,2.903719603600105,0.7456696246057771,1.490116122517988e-08
752,40.88294869442976,16.799298999453185,1.3654179039924343,1.0,3.2047057503231886,1.5184626428169339,0.0
753,40.88294869442976,16.799298999453185,1.3654179039924343,1.0,3.2047057503231886,1.5184626428169339,0.0
754,29.410309401203243,13.034925034125006,1.1371335113815642,1.0,2.9338182182724135,0.8229489264268928,2.819900240248755e-17
755,29.410309401203243,13.034925034125006,1.1371335113815642,1.0,2.9338182182724135,0.8229489264268928,2.819900240248755e-17
756,29.109647461140437,12.591589074507215,1.1143050721204772,1.0,2.906729465067336,0.7533975547878887,3.1018902642736304e-17
757,29.109647461140437,12.591589074507215,1.1143050721204772,1.0,2.906729465067336,0.7533975547878887,3.1018902642736304e-17
758,29.08939068666247,12.54636798709373,1.1120222281943686,1.0,2.9040205897468283,0.7464424176239883,3.130089266676118e-17
759,29.08939068666247,12.54636798709373,1.1120222281943686,1.0,2.9040205897468283,0.7464424176239883,3.130089266676118e-17
760,29.088085492137523,12.541836751673245,1.1117939438017577,1.0,2.9037497022147774,0.7457469039075982,3.132909166916367e-17
